Datetime,equity
2025-02-21 16:00:00+00:00,112988.49109551242
2025-02-21 20:00:00+00:00,113872.01505604568
2025-02-22 00:00:00+00:00,114072.99264716025
2025-02-22 04:00:00+00:00,114843.81122059902
2025-02-22 08:00:00+00:00,115031.66371893891
2025-02-22 12:00:00+00:00,116665.61549534155
2025-02-22 16:00:00+00:00,116430.6601724589
2025-02-22 20:00:00+00:00,116141.90470408609
2025-02-23 00:00:00+00:00,115702.6769537956
2025-02-23 04:00:00+00:00,118747.00862399086
2025-02-23 08:00:00+00:00,117581.89922322029
2025-02-23 12:00:00+00:00,116973.28507736322
2025-02-23 16:00:00+00:00,118022.80822805734
2025-02-23 20:00:00+00:00,118515.41581020133
2025-02-24 00:00:00+00:00,114244.60894828581
2025-02-24 04:00:00+00:00,114576.31130425673
2025-02-24 08:00:00+00:00,114507.06448528002
2025-02-24 12:00:00+00:00,112613.3068113319
2025-02-24 16:00:00+00:00,112192.75700791866
2025-02-24 20:00:00+00:00,109241.74846084508
2025-02-25 00:00:00+00:00,110164.37037423988
2025-02-25 04:00:00+00:00,106820.13548548732
2025-02-25 08:00:00+00:00,106581.33757820191
2025-02-25 12:00:00+00:00,104313.94766786358
2025-02-25 16:00:00+00:00,104985.52419129606
2025-02-25 20:00:00+00:00,103997.91517389599
2025-02-26 00:00:00+00:00,103270.1531401841
2025-02-26 04:00:00+00:00,101014.81139214632
2025-02-26 08:00:00+00:00,100101.04170025028
2025-02-26 12:00:00+00:00,98625.99926882483
2025-02-26 16:00:00+00:00,93257.85200599958
2025-02-26 20:00:00+00:00,93447.58831305418
2025-02-27 00:00:00+00:00,94663.76253731045
2025-02-27 04:00:00+00:00,96147.48470271003
2025-02-27 08:00:00+00:00,95799.69253873824
2025-02-27 12:00:00+00:00,95220.0389321186
2025-02-27 16:00:00+00:00,92942.34123081318
2025-02-27 20:00:00+00:00,93890.24536399118
2025-02-28 00:00:00+00:00,87029.87444329282
2025-02-28 04:00:00+00:00,85525.72145479821
2025-02-28 08:00:00+00:00,87005.37339546153
2025-02-28 12:00:00+00:00,94735.88353653767
2025-02-28 16:00:00+00:00,95178.08837457203
2025-02-28 20:00:00+00:00,96361.63661754635
2025-03-01 00:00:00+00:00,94729.38052421363
2025-03-01 04:00:00+00:00,92661.4226051706
2025-03-01 08:00:00+00:00,91269.77796782716
2025-03-01 12:00:00+00:00,91321.1973922164
2025-03-01 16:00:00+00:00,92040.69229198486
2025-03-01 20:00:00+00:00,92697.81345869042
2025-03-02 00:00:00+00:00,92527.19899236763
2025-03-02 04:00:00+00:00,92877.76294120305
