Datetime,Open,High,Low,Close,Volume
2024-09-25 00:00:00+0000,64269.984375,64772.03125,64082.10546875,64448.8203125,339017728
2024-09-25 04:00:00+0000,64456.3203125,64456.3203125,63670.96484375,63843.453125,490403840
2024-09-25 08:00:00+0000,63836.3984375,63897.4609375,63433.1015625,63834.78125,455604224
2024-09-25 12:00:00+0000,63834.23046875,63979.05859375,63362.7265625,63490.2890625,281692160
2024-09-25 16:00:00+0000,63495.0859375,63652.99609375,63004.55859375,63219.828125,86290432
2024-09-25 20:00:00+0000,63168.09765625,63538.96484375,62952.55078125,63138.546875,15671296
2024-09-26 00:00:00+0000,63139.6015625,63514.4765625,62669.26953125,63471.25,159471616
2024-09-26 04:00:00+0000,63499.3125,63852.984375,63330.69921875,63835.34765625,173060096
2024-09-26 08:00:00+0000,63855.55859375,64482.29296875,63581.375,64401.359375,1764675584
2024-09-26 12:00:00+0000,64401.28125,65473.30859375,64203.37890625,65273.96484375,6744893440
2024-09-26 16:00:00+0000,65249.5078125,65747.7421875,64819.99609375,64819.99609375,2595184640
2024-09-26 20:00:00+0000,64750.05078125,65238.28125,64679.12109375,65180.6640625,1244217344
2024-09-27 00:00:00+0000,65179.78125,65393.02734375,64854.9921875,65373.5390625,371126272
2024-09-27 04:00:00+0000,65372.28125,65561.359375,65125.5859375,65496.71875,1703276544
2024-09-27 08:00:00+0000,65502.80078125,65989.0078125,65360.3515625,65440.65234375,1336160256
2024-09-27 12:00:00+0000,65445.46484375,66453.9921875,65354.80078125,66046.8671875,0
2024-09-27 16:00:00+0000,66035.3671875,66362.78125,65583.875,65692.9921875,0
2024-09-27 20:00:00+0000,65690.0078125,65976.1484375,65651.453125,65792.1796875,0
2024-09-28 00:00:00+0000,65789.1484375,66229.328125,65757.6171875,66080.2421875,0
2024-09-28 04:00:00+0000,66081.953125,66103.46875,65771.6171875,65847.6796875,0
2024-09-28 08:00:00+0000,65841.4921875,65841.4921875,65508.61328125,65792.3515625,0
2024-09-28 12:00:00+0000,65798.8125,65810.6171875,65464.6328125,65633.9375,0
2024-09-28 16:00:00+0000,65632.0234375,65824.5234375,65522.27734375,65732.53125,0
2024-09-28 20:00:00+0000,65741.890625,65948.3984375,65469.9765625,65888.8984375,50075648
2024-09-29 00:00:00+0000,65888.78125,65956.1640625,65678.25,65820.53125,88033280
2024-09-29 04:00:00+0000,65818.09375,65818.09375,65467.15234375,65493.3515625,135489536
2024-09-29 08:00:00+0000,65484.515625,65725.2109375,65454.41796875,65699.796875,260235264
2024-09-29 12:00:00+0000,65700.71875,65855.1171875,65608.796875,65772.8125,455301120
2024-09-29 16:00:00+0000,65759.5859375,65978.40625,65671.078125,65976.078125,75421696
2024-09-29 20:00:00+0000,65966.2265625,66069.34375,65548.7421875,65634.65625,1140952064
2024-09-30 00:00:00+0000,65613.390625,65613.390625,64229.0625,64529.84765625,4975734784
2024-09-30 04:00:00+0000,64551.25390625,64698.0703125,64355.78125,64581.19921875,1835257856
2024-09-30 08:00:00+0000,64564.88671875,64564.88671875,63299.2578125,63854.0703125,5507874816
2024-09-30 12:00:00+0000,63831.80859375,64140.27734375,63585.37109375,63585.37109375,3652032512
2024-09-30 16:00:00+0000,63558.75,63691.1015625,63081.37890625,63588.3828125,5088466944
2024-09-30 20:00:00+0000,63453.49609375,63834.79296875,62931.3203125,63329.5,1479368704
2024-10-01 00:00:00+0000,63320.25390625,63679.0625,63014.2734375,63679.0625,240807936
2024-10-01 04:00:00+0000,63683.28515625,64106.921875,63631.94921875,64019.8125,750301184
2024-10-01 08:00:00+0000,64028.71484375,64074.70703125,63724.23828125,63733.515625,0
2024-10-01 12:00:00+0000,63730.3125,63803.28515625,61959.953125,62702.33203125,6989266944
2024-10-01 16:00:00+0000,62624.546875,62725.0,61076.9609375,61726.2265625,6441066496
2024-10-01 20:00:00+0000,61720.08984375,61724.87890625,60221.6875,60836.32421875,5444939776
2024-10-02 00:00:00+0000,60824.83203125,61854.58984375,60753.125,61757.02734375,586190848
2024-10-02 04:00:00+0000,61751.46484375,61900.6015625,61360.43359375,61733.68359375,109404160
2024-10-02 08:00:00+0000,61732.04296875,61886.0,60908.875,61180.859375,1257046016
2024-10-02 12:00:00+0000,61162.01171875,61912.77734375,60585.39453125,61830.18359375,645885952
2024-10-02 16:00:00+0000,61883.8203125,62322.40625,60019.35546875,60341.5078125,1217736704
2024-10-02 20:00:00+0000,60175.875,60962.19921875,60143.27734375,60632.484375,2478080
2024-10-03 00:00:00+0000,60636.19140625,61449.83984375,60542.91015625,61449.83984375,499085312
2024-10-03 04:00:00+0000,61456.19140625,61457.328125,60892.5078125,60973.2578125,419885056
2024-10-03 08:00:00+0000,60958.4140625,61039.375,60157.16796875,60767.96875,1314590720
2024-10-03 12:00:00+0000,60753.328125,60841.09765625,59930.140625,60608.80078125,778207232
2024-10-03 16:00:00+0000,60617.16015625,60989.94921875,60038.16796875,60984.953125,508637184
2024-10-03 20:00:00+0000,61047.95703125,61075.8828125,60613.31640625,60754.625,0
2024-10-04 00:00:00+0000,60747.640625,61264.2421875,60467.296875,60935.140625,261582848
2024-10-04 04:00:00+0000,60945.32421875,61471.0703125,60945.32421875,61451.94921875,2564096
2024-10-04 08:00:00+0000,61453.73828125,61626.30859375,61264.70703125,61438.76171875,0
2024-10-04 12:00:00+0000,61433.9296875,61914.98828125,60809.96875,61833.66796875,715403264
2024-10-04 16:00:00+0000,61850.671875,62463.86328125,61703.4453125,62382.94921875,179980288
2024-10-04 20:00:00+0000,62395.703125,62464.609375,61994.08984375,62067.609375,0
2024-10-05 00:00:00+0000,62067.1015625,62197.58203125,61689.58203125,61870.1171875,132063232
2024-10-05 04:00:00+0000,61878.953125,62252.34375,61831.12109375,62091.13671875,0
2024-10-05 08:00:00+0000,62094.9375,62321.2265625,62093.17578125,62186.4921875,19122176
2024-10-05 12:00:00+0000,62185.5859375,62370.578125,62124.8125,62170.0625,0
2024-10-05 16:00:00+0000,62166.19921875,62176.62890625,61784.76171875,61832.875,0
2024-10-05 20:00:00+0000,61844.5625,62089.9453125,61721.21875,62084.98828125,0
2024-10-06 00:00:00+0000,62066.37109375,62143.23828125,61883.11328125,61896.91796875,144497664
2024-10-06 04:00:00+0000,61886.52734375,62007.73828125,61837.4921875,61952.36328125,0
2024-10-06 08:00:00+0000,61956.03125,62146.1640625,61926.89453125,62107.50390625,37165056
2024-10-06 12:00:00+0000,62111.65234375,62745.671875,62085.4453125,62716.82421875,1538455552
2024-10-06 16:00:00+0000,62715.94921875,62922.4765625,62579.0625,62630.296875,545128448
2024-10-06 20:00:00+0000,62632.46875,62899.4609375,62308.5546875,62819.109375,888282112
2024-10-07 00:00:00+0000,62817.12890625,63927.2265625,62674.87109375,63508.1328125,4101173248
2024-10-07 04:00:00+0000,63513.515625,63702.19140625,63342.6875,63553.015625,1499467776
2024-10-07 08:00:00+0000,63551.65625,63697.390625,62665.421875,63054.69921875,3188428800
2024-10-07 12:00:00+0000,63114.5625,64358.9765625,62833.15625,63656.97265625,5772570624
2024-10-07 16:00:00+0000,63644.76953125,63870.87890625,62780.26953125,63352.53125,3205402624
2024-10-07 20:00:00+0000,63346.47265625,63360.01171875,62210.0703125,62221.64453125,1710284800
2024-10-08 00:00:00+0000,62227.6640625,62784.5,62226.50390625,62590.23046875,0
2024-10-08 04:00:00+0000,62608.40625,62756.0703125,62050.29296875,62269.0703125,772261888
2024-10-08 08:00:00+0000,62286.90234375,62617.5546875,62236.2109375,62610.234375,250859520
2024-10-08 12:00:00+0000,62597.5625,63156.3046875,61902.44140625,62266.04296875,371494912
2024-10-08 16:00:00+0000,62253.39453125,62527.58984375,61875.328125,62300.26953125,162560000
2024-10-08 20:00:00+0000,62208.7265625,62477.39453125,62010.87890625,62164.6484375,0
2024-10-09 00:00:00+0000,62122.8359375,62436.94921875,62008.77734375,62339.625,228800512
2024-10-09 04:00:00+0000,62344.16015625,62499.3203125,62174.8828125,62244.2734375,0
2024-10-09 08:00:00+0000,62241.4140625,62248.77734375,62014.35546875,62138.29296875,0
2024-10-09 12:00:00+0000,62145.99609375,62336.3046875,61617.984375,62278.21875,577306624
2024-10-09 16:00:00+0000,62266.23046875,62269.890625,60802.50390625,61004.12109375,2218049536
2024-10-09 20:00:00+0000,60984.1484375,61065.10546875,60394.44921875,60582.2265625,976467968
2024-10-10 00:00:00+0000,60580.85546875,60893.0859375,60351.39453125,60808.140625,406806528
2024-10-10 04:00:00+0000,60803.86328125,61081.20703125,60772.1953125,60865.63671875,227743744
2024-10-10 08:00:00+0000,60851.74609375,61221.046875,60600.109375,61192.796875,1031708672
2024-10-10 12:00:00+0000,61215.87109375,61223.6015625,60416.296875,60732.06640625,243605504
2024-10-10 16:00:00+0000,60764.51171875,60890.98828125,58895.20703125,59659.26953125,3083335680
2024-10-10 20:00:00+0000,59689.06640625,60275.4609375,59556.98828125,60275.4609375,247300096
2024-10-11 00:00:00+0000,60280.33203125,60637.38671875,60048.89453125,60591.875,218066944
2024-10-11 04:00:00+0000,60581.69140625,60863.69921875,60541.94921875,60641.03125,411138048
2024-10-11 08:00:00+0000,60660.3046875,61214.5859375,60621.55078125,61164.7890625,497418240
2024-10-11 12:00:00+0000,61137.82421875,62416.00390625,61121.27734375,62416.00390625,1627430912
2024-10-11 16:00:00+0000,62280.76953125,63372.8203125,62135.4609375,63017.21875,1539680256
2024-10-11 20:00:00+0000,63084.94140625,63155.21875,62352.515625,62417.61328125,32356352
2024-10-12 00:00:00+0000,62512.046875,63040.4375,62480.38671875,62539.2734375,298393600
2024-10-12 04:00:00+0000,62539.87109375,62760.73828125,62539.87109375,62747.26953125,130648064
2024-10-12 08:00:00+0000,62739.55078125,63225.2734375,62659.39453125,62905.4375,193036288
2024-10-12 12:00:00+0000,62916.83984375,63438.76953125,62837.99609375,63121.12109375,0
2024-10-12 16:00:00+0000,63148.75390625,63379.4375,62931.08203125,63016.546875,0
2024-10-12 20:00:00+0000,62999.87109375,63350.11328125,62999.87109375,63192.9453125,2737152
2024-10-13 00:00:00+0000,63215.5859375,63270.203125,62673.96484375,62684.33203125,61743104
2024-10-13 04:00:00+0000,62694.1171875,62954.69921875,62694.1171875,62834.20703125,71213056
2024-10-13 08:00:00+0000,62837.3828125,62945.3671875,62514.1484375,62537.5,457504768
2024-10-13 12:00:00+0000,62542.28515625,62766.9140625,62045.83984375,62226.04296875,263940096
2024-10-13 16:00:00+0000,62215.28515625,62802.42578125,62173.88671875,62708.03125,935302144
2024-10-13 20:00:00+0000,62719.62890625,63086.8359375,62592.54296875,62848.3984375,1210401792
2024-10-14 00:00:00+0000,62843.5859375,64252.234375,62458.0,64236.484375,2951145472
2024-10-14 04:00:00+0000,64246.40234375,64600.0703125,63783.03515625,64578.03515625,5436426240
2024-10-14 08:00:00+0000,64577.75390625,65059.859375,64326.57421875,64893.58984375,3666776064
2024-10-14 12:00:00+0000,64877.8125,66232.8828125,64649.046875,65974.3984375,8043776000
2024-10-14 16:00:00+0000,65834.8046875,66045.28125,65520.73046875,65904.421875,3575230464
2024-10-14 20:00:00+0000,65922.28125,66457.46875,65753.609375,66050.3671875,2278674432
2024-10-15 00:00:00+0000,66064.0859375,66290.0625,65316.7578125,65316.7578125,1181270016
2024-10-15 04:00:00+0000,65358.6953125,65785.6171875,65221.7265625,65644.203125,0
2024-10-15 08:00:00+0000,65627.6328125,65783.5546875,65267.7890625,65311.10546875,0
2024-10-15 12:00:00+0000,65360.63671875,67857.4296875,64856.5390625,65932.53125,6438641664
2024-10-15 16:00:00+0000,66047.890625,67372.03125,65990.0859375,66998.140625,3321974784
2024-10-15 20:00:00+0000,66976.703125,67091.3046875,66160.703125,67042.4609375,1414414336
2024-10-16 00:00:00+0000,67109.453125,67542.296875,66767.6484375,67109.03125,1002934272
2024-10-16 04:00:00+0000,67087.7890625,67335.203125,66780.5,66959.0234375,169259008
2024-10-16 08:00:00+0000,66966.0,68333.8203125,66944.0,68030.046875,3943952384
2024-10-16 12:00:00+0000,67889.3046875,68226.703125,67196.9140625,67705.859375,798789632
2024-10-16 16:00:00+0000,67728.1875,68039.5625,67505.4609375,67783.28125,0
2024-10-16 20:00:00+0000,67724.6953125,67920.140625,67494.8203125,67617.078125,0
2024-10-17 00:00:00+0000,67625.625,67910.15625,67419.765625,67594.09375,0
2024-10-17 04:00:00+0000,67584.046875,67584.046875,67077.7421875,67249.65625,427560960
2024-10-17 08:00:00+0000,67289.6875,67470.8125,66798.1484375,66853.09375,0
2024-10-17 12:00:00+0000,66848.984375,67588.578125,66654.3984375,67548.0390625,313536512
2024-10-17 16:00:00+0000,67558.171875,67558.171875,66713.9453125,66800.8515625,1073577984
2024-10-17 20:00:00+0000,66822.0078125,67458.0234375,66822.0078125,67419.109375,570808320
2024-10-18 00:00:00+0000,67411.1875,68161.9140625,67181.984375,67572.984375,2122496000
2024-10-18 04:00:00+0000,67527.6171875,68289.3828125,67527.6171875,67947.921875,980033536
2024-10-18 08:00:00+0000,67920.9453125,68000.9375,67666.59375,67666.59375,157372416
2024-10-18 12:00:00+0000,67676.6953125,68832.453125,67629.6328125,68779.8203125,2208821248
2024-10-18 16:00:00+0000,68699.6796875,68962.640625,68363.625,68585.34375,526073856
2024-10-18 20:00:00+0000,68606.953125,68670.3671875,68201.2890625,68418.9765625,350523392
2024-10-19 00:00:00+0000,68421.5,68667.75,68297.6640625,68442.8671875,0
2024-10-19 04:00:00+0000,68436.84375,68540.4140625,68301.1875,68338.1875,0
2024-10-19 08:00:00+0000,68331.7734375,68450.640625,68081.53125,68081.53125,0
2024-10-19 12:00:00+0000,68087.5390625,68320.21875,68087.5390625,68214.375,0
2024-10-19 16:00:00+0000,68218.609375,68235.78125,68039.0625,68169.734375,0
2024-10-19 20:00:00+0000,68170.9453125,68389.7421875,68167.03125,68362.734375,12457984
2024-10-20 00:00:00+0000,68366.5625,68418.7734375,68113.890625,68178.1796875,85695488
2024-10-20 04:00:00+0000,68171.140625,68411.734375,68162.84375,68366.859375,267158528
2024-10-20 08:00:00+0000,68361.3671875,68469.7578125,68350.0546875,68414.34375,68923392
2024-10-20 12:00:00+0000,68414.2265625,68738.015625,68209.453125,68595.1953125,1723166720
2024-10-20 16:00:00+0000,68604.0703125,68643.7890625,68436.484375,68488.96875,131155968
2024-10-20 20:00:00+0000,68489.234375,69298.2578125,68460.21875,68999.9921875,3631699968
2024-10-21 00:00:00+0000,69009.3671875,69427.09375,68628.3203125,68893.2421875,3669649408
2024-10-21 04:00:00+0000,68906.8046875,69133.65625,68481.328125,68490.2734375,1762353152
2024-10-21 08:00:00+0000,68498.8671875,68617.046875,68126.90625,68204.015625,2945667072
2024-10-21 12:00:00+0000,68196.5,68270.0234375,66832.296875,67216.1796875,7421597696
2024-10-21 16:00:00+0000,67290.65625,67881.21875,66899.921875,67844.125,5144371200
2024-10-21 20:00:00+0000,67749.9609375,67881.9921875,67360.703125,67360.703125,317394944
2024-10-22 00:00:00+0000,67358.8046875,67642.9375,66611.578125,67351.578125,419590144
2024-10-22 04:00:00+0000,67353.515625,67739.953125,67277.078125,67354.890625,293580800
2024-10-22 08:00:00+0000,67353.84375,67423.28125,66730.609375,67263.09375,1407242240
2024-10-22 12:00:00+0000,67260.6875,67626.0234375,66623.578125,67274.59375,83775488
2024-10-22 16:00:00+0000,67240.796875,67585.484375,66909.6796875,67512.328125,0
2024-10-22 20:00:00+0000,67474.046875,67783.75,67288.7421875,67361.40625,66396160
2024-10-23 00:00:00+0000,67375.8515625,67383.3359375,66885.109375,67024.796875,64909312
2024-10-23 04:00:00+0000,67029.3515625,67239.3125,66749.53125,66804.765625,253392896
2024-10-23 08:00:00+0000,66794.453125,66954.2890625,66191.53125,66344.0390625,116580352
2024-10-23 12:00:00+0000,66347.140625,66800.328125,65873.7265625,66156.2421875,1181202432
2024-10-23 16:00:00+0000,66156.28125,66414.390625,65198.04296875,66391.90625,4180731904
2024-10-23 20:00:00+0000,66375.5390625,66714.2109375,66263.8359375,66653.703125,759343104
2024-10-24 00:00:00+0000,66637.390625,67511.2890625,66459.359375,67144.375,2151262208
2024-10-24 04:00:00+0000,67144.0078125,67388.5390625,67021.0234375,67021.0234375,90386432
2024-10-24 08:00:00+0000,67048.171875,67227.6953125,66713.2578125,67177.625,301801472
2024-10-24 12:00:00+0000,67199.0546875,67879.015625,67199.0546875,67660.9453125,1325502464
2024-10-24 16:00:00+0000,67641.296875,68262.3671875,67342.59375,68237.1171875,0
2024-10-24 20:00:00+0000,68247.0546875,68779.9296875,67978.8046875,68165.296875,1393881088
2024-10-25 00:00:00+0000,68160.875,68228.34375,67820.2578125,67963.8984375,3465216
2024-10-25 04:00:00+0000,67967.2109375,67992.9921875,67253.3984375,67456.65625,1021624320
2024-10-25 08:00:00+0000,67460.25,68120.1640625,67345.5859375,68083.0703125,527312896
2024-10-25 12:00:00+0000,68071.3203125,68703.5546875,67445.875,67655.4296875,1320015872
2024-10-25 16:00:00+0000,67540.1875,67796.6875,65984.421875,66850.453125,7280662528
2024-10-25 20:00:00+0000,66721.3828125,67244.6484375,65596.734375,66625.484375,3608657920
2024-10-26 00:00:00+0000,66599.015625,66891.3515625,66368.609375,66824.828125,1675874304
2024-10-26 04:00:00+0000,66817.5625,67137.09375,66762.0703125,66940.4140625,0
2024-10-26 08:00:00+0000,66935.5703125,67158.59375,66893.8359375,67051.8984375,0
2024-10-26 12:00:00+0000,67049.171875,67074.234375,66683.1328125,66779.703125,0
2024-10-26 16:00:00+0000,66793.6015625,67093.8984375,66759.375,67082.78125,0
2024-10-26 20:00:00+0000,67085.6953125,67314.0625,67009.8515625,67023.4765625,0
2024-10-27 00:00:00+0000,67016.796875,67197.125,66850.9375,67178.53125,0
2024-10-27 04:00:00+0000,67188.4453125,67202.4609375,67036.7890625,67110.8359375,0
2024-10-27 08:00:00+0000,67111.9375,67167.953125,66967.7265625,67043.546875,0
2024-10-27 12:00:00+0000,67046.6875,67763.6953125,67038.796875,67690.515625,506350592
2024-10-27 16:00:00+0000,67750.1015625,67888.3203125,67486.5703125,67729.375,462090240
2024-10-27 20:00:00+0000,67757.1953125,68221.3125,67662.3671875,67929.296875,1825236992
2024-10-28 00:00:00+0000,67974.59375,68009.453125,67602.6484375,67645.7890625,1450790912
2024-10-28 04:00:00+0000,67647.921875,68551.21875,67543.765625,68343.0546875,2616061952
2024-10-28 08:00:00+0000,68332.6171875,68742.7578125,68159.765625,68669.5,2214385664
2024-10-28 12:00:00+0000,68672.8828125,69225.3203125,68438.71875,68445.5078125,5743347712
2024-10-28 16:00:00+0000,68431.8203125,69854.609375,68431.8203125,69480.671875,6774061056
2024-10-28 20:00:00+0000,69600.546875,70212.265625,69430.359375,69902.265625,3270553600
2024-10-29 00:00:00+0000,69911.7421875,71450.953125,69737.1171875,70905.1015625,6507589632
2024-10-29 04:00:00+0000,70872.6484375,71260.6328125,70821.875,70916.21875,2305294336
2024-10-29 08:00:00+0000,70934.6875,71541.2734375,70934.6875,71412.3203125,1436057600
2024-10-29 12:00:00+0000,71395.9609375,72382.2578125,70938.2265625,72382.2578125,3923099648
2024-10-29 16:00:00+0000,72401.171875,73546.4765625,72400.1328125,72787.375,5992140800
2024-10-29 20:00:00+0000,72520.765625,72929.09375,71882.75,72729.890625,2363858944
2024-10-30 00:00:00+0000,72707.6328125,72707.6328125,72032.0625,72215.9765625,636149760
2024-10-30 04:00:00+0000,72221.75,72566.2890625,72104.5546875,72203.6953125,0
2024-10-30 08:00:00+0000,72238.3671875,72570.9765625,71912.3515625,71912.3515625,489914368
2024-10-30 12:00:00+0000,71954.28125,72418.328125,71462.375,72037.6640625,1273569280
2024-10-30 16:00:00+0000,72047.8203125,72167.1171875,71636.40625,71907.421875,0
2024-10-30 20:00:00+0000,71835.640625,72902.21875,71703.4140625,72335.046875,1087987712
2024-10-31 00:00:00+0000,72334.6015625,72562.015625,72034.5703125,72308.3203125,0
2024-10-31 04:00:00+0000,72316.0625,72441.40625,72138.0703125,72414.609375,111357952
2024-10-31 08:00:00+0000,72404.9765625,72647.0546875,72145.484375,72205.703125,59383808
2024-10-31 12:00:00+0000,72202.7578125,72231.5,70435.0390625,70620.734375,2785546240
2024-10-31 16:00:00+0000,70564.671875,70838.8046875,70116.90625,70151.484375,2439958528
2024-10-31 20:00:00+0000,69967.2734375,70522.4609375,69647.1953125,70216.8984375,179675136
2024-11-01 00:00:00+0000,70202.875,70362.109375,68801.5390625,69294.359375,3781525504
2024-11-01 04:00:00+0000,69284.2265625,69607.7265625,69032.1015625,69213.7421875,1357991936
2024-11-01 08:00:00+0000,69204.7109375,70143.8359375,69186.296875,69952.125,1263775744
2024-11-01 12:00:00+0000,69952.6953125,71529.5078125,69133.1640625,69392.5,2391556096
2024-11-01 16:00:00+0000,69364.046875,70428.609375,68823.0625,69188.1953125,3303321600
2024-11-01 20:00:00+0000,69233.0234375,69548.859375,68886.0078125,69486.0234375,0
2024-11-02 00:00:00+0000,69476.78125,69853.2421875,69460.6328125,69567.7890625,0
2024-11-02 04:00:00+0000,69569.6875,69790.09375,69451.875,69779.2109375,0
2024-11-02 08:00:00+0000,69776.078125,69802.6484375,69407.6640625,69597.1953125,0
2024-11-02 12:00:00+0000,69591.828125,69670.7734375,69045.5078125,69399.3359375,0
2024-11-02 16:00:00+0000,69371.75,69573.015625,69237.84375,69510.546875,0
2024-11-02 20:00:00+0000,69497.9140625,69546.1171875,69151.578125,69280.5234375,0
2024-11-03 00:00:00+0000,69346.71875,69354.1015625,67893.703125,68388.5546875,4522985472
